Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
0.078277587890625;13.1484549668033;4.92645263671875E-06;1;73;0.000231204046308994;-0.000184342028200626;1 µA;
0.080718994140625;13.1972829666801;5.01495361328125E-06;1;74;0.000231204046308994;-0.000184342028200626;1 µA;
0.083160400390625;13.2461109665568;5.10467529296875E-06;1;75;0.000231204046308994;-0.000184342028200626;1 µA;
0.085601806640625;13.2949389664335;5.2105712890625E-06;1;76;0.000231204046308994;-0.000184342028200626;1 µA;
0.088043212890625;13.3437669663102;5.29266357421875E-06;1;77;0.000231204046308994;-0.000184342028200626;1 µA;
0.090484619140625;13.3925949661869;5.360107421875E-06;1;78;0.000231204046308994;-0.000184342028200626;1 µA;
0.092926025390625;13.4414229660637;5.4656982421875E-06;1;79;0.000231204046308994;-0.000184342028200626;1 µA;
0.095367431640625;13.4902509659404;5.52276611328125E-06;1;80;0.000231204046308994;-0.000184342028200626;1 µA;
0.097808837890625;13.5390789658171;5.621337890625E-06;1;81;0.000231204046308994;-0.000184342028200626;1 µA;
0.100250244140625;13.5879069656938;5.7086181640625E-06;1;82;0.000231204046308994;-0.000184342028200626;1 µA;
0.102691650390625;13.6367349655706;5.79437255859375E-06;1;83;0.000231204046308994;-0.000184342028200626;1 µA;
0.105133056640625;13.6855629654473;5.83648681640625E-06;1;84;0.000231204046308994;-0.000184342028200626;1 µA;
0.107574462890625;13.734390965324;5.92132568359375E-06;1;85;0.000231204046308994;-0.000184342028200626;1 µA;
0.110015869140625;13.7832189652007;5.98968505859375E-06;1;86;0.000231204046308994;-0.000184342028200626;1 µA;
0.112457275390625;13.8320469650774;6.07147216796875E-06;1;87;0.000231204046308994;-0.000184342028200626;1 µA;
0.114898681640625;13.8808749649542;6.1676025390625E-06;1;88;0.000231204046308994;-0.000184342028200626;10 µA;
0.117340087890625;13.9297029648309;6.256103515625E-06;1;89;0.000231204046308994;-0.000184342028200626;10 µA;
0.119781494140625;13.9785309647076;6.3385009765625E-06;1;90;0.000231204046308994;-0.000184342028200626;10 µA;
0.122222900390625;14.0273589645843;6.4300537109375E-06;1;91;0.000231204046308994;-0.000184342028200626;10 µA;
0.124664306640625;14.076186964461;6.50634765625E-06;1;92;0.000231204046308994;-0.000184342028200626;10 µA;
0.127105712890625;14.1250149643378;6.591796875E-06;1;93;0.000231204046308994;-0.000184342028200626;10 µA;
0.129547119140625;14.1738429642145;6.67724609375E-06;1;94;0.000231204046308994;-0.000184342028200626;10 µA;
0.131988525390625;14.2226709640912;6.7596435546875E-06;1;95;0.000231204046308994;-0.000184342028200626;10 µA;
0.134429931640625;14.2714989639679;6.842041015625E-06;1;96;0.000231204046308994;-0.000184342028200626;10 µA;
0.136871337890625;14.3203269638446;6.9305419921875E-06;1;97;0.000231204046308994;-0.000184342028200626;10 µA;
0.139312744140625;14.3691549637214;7.0159912109375E-06;1;98;0.000231204046308994;-0.000184342028200626;10 µA;
0.141754150390625;14.4179829635981;7.0953369140625E-06;1;99;0.000231204046308994;-0.000184342028200626;10 µA;
0.144195556640625;14.4668109634748;7.177734375E-06;1;100;0.000231204046308994;-0.000184342028200626;10 µA;
0.146636962890625;14.5156389633515;7.2601318359375E-06;1;101;0.000231204046308994;-0.000184342028200626;10 µA;
0.149078369140625;14.5644669632283;7.33642578125E-06;1;102;0.000231204046308994;-0.000184342028200626;10 µA;
0.151519775390625;14.613294963105;7.421875E-06;1;103;0.000231204046308994;-0.000184342028200626;10 µA;
0.153961181640625;14.6621229629817;7.501220703125E-06;1;104;0.000231204046308994;-0.000184342028200626;10 µA;
0.156402587890625;14.7109509628584;7.5775146484375E-06;1;105;0.000231204046308994;-0.000184342028200626;10 µA;
0.158843994140625;14.7597789627351;7.6751708984375E-06;1;106;0.000231204046308994;-0.000184342028200626;10 µA;
0.161285400390625;14.8086069626119;7.757568359375E-06;1;107;0.000231204046308994;-0.000184342028200626;10 µA;
0.163726806640625;14.8574349624886;7.8338623046875E-06;1;108;0.000231204046308994;-0.000184342028200626;10 µA;
0.166168212890625;14.9062629623653;7.9254150390625E-06;1;109;0.000231204046308994;-0.000184342028200626;10 µA;
0.168609619140625;14.955090962242;8.0078125E-06;1;110;0.000231204046308994;-0.000184342028200626;10 µA;
0.171051025390625;15.0039189621187;8.09326171875E-06;1;111;0.000231204046308994;-0.000184342028200626;10 µA;
0.173492431640625;15.0527469619955;8.1787109375E-06;1;112;0.000231204046308994;-0.000184342028200626;10 µA;
0.175933837890625;15.1015749618722;8.2672119140625E-06;1;113;0.000231204046308994;-0.000184342028200626;10 µA;
0.178375244140625;15.1504029617489;8.3404541015625E-06;1;114;0.000231204046308994;-0.000184342028200626;10 µA;
0.180816650390625;15.1992309616256;8.4228515625E-06;1;115;0.000231204046308994;-0.000184342028200626;10 µA;
0.183258056640625;15.2480589615024;8.50830078125E-06;1;116;0.000231204046308994;-0.000184342028200626;10 µA;
0.185699462890625;15.2968869613791;8.58154296875E-06;1;117;0.000231204046308994;-0.000184342028200626;10 µA;
0.188140869140625;15.3457149612558;8.6669921875E-06;1;118;0.000231204046308994;-0.000184342028200626;10 µA;
0.190582275390625;15.3945429611325;8.75244140625E-06;1;119;0.000231204046308994;-0.000184342028200626;10 µA;
0.193023681640625;15.4433709610092;8.8348388671875E-06;1;120;0.000231204046308994;-0.000184342028200626;10 µA;
0.195465087890625;15.492198960886;8.9019775390625E-06;1;121;0.000231204046308994;-0.000184342028200626;10 µA;
0.197906494140625;15.5410269607627;8.978271484375E-06;1;122;0.000231204046308994;-0.000184342028200626;10 µA;
0.200347900390625;15.5898549606394;9.063720703125E-06;1;123;0.000231204046308994;-0.000184342028200626;10 µA;
0.202789306640625;15.6386829605161;9.1461181640625E-06;1;124;0.000231204046308994;-0.000184342028200626;10 µA;
0.205230712890625;15.6875109603928;9.2193603515625E-06;1;125;0.000231204046308994;-0.000184342028200626;10 µA;
0.207672119140625;15.7363389602696;9.2926025390625E-06;1;126;0.000231204046308994;-0.000184342028200626;10 µA;
0.210113525390625;15.7851669601463;9.3719482421875E-06;1;127;0.000231204046308994;-0.000184342028200626;10 µA;
0.212554931640625;15.833994960023;9.4573974609375E-06;1;128;0.000231204046308994;-0.000184342028200626;10 µA;
0.214996337890625;15.8828229598997;9.521484375E-06;1;129;0.000231204046308994;-0.000184342028200626;10 µA;
0.217437744140625;15.9316509597764;9.5947265625E-06;1;130;0.000231204046308994;-0.000184342028200626;10 µA;
0.219879150390625;15.9804789596532;9.6710205078125E-06;1;131;0.000231204046308994;-0.000184342028200626;10 µA;
0.222320556640625;16.0293069595299;9.7503662109375E-06;1;132;0.000231204046308994;-0.000184342028200626;10 µA;
0.224761962890625;16.0781349594066;9.8236083984375E-06;1;133;0.000231204046308994;-0.000184342028200626;10 µA;
0.227203369140625;16.1269629592833;9.89990234375E-06;1;134;0.000231204046308994;-0.000184342028200626;10 µA;
0.229644775390625;16.1757909591601;9.9609375E-06;1;135;0.000231204046308994;-0.000184342028200626;10 µA;
0.232086181640625;16.2246189590368;1.00341796875E-05;1;136;0.000231204046308994;-0.000184342028200626;10 µA;
0.234527587890625;16.2734469589135;1.00921630859375E-05;1;137;0.000231204046308994;-0.000184342028200626;10 µA;
0.236968994140625;16.3222749587902;1.0162353515625E-05;1;138;0.000231204046308994;-0.000184342028200626;10 µA;
0.239410400390625;16.3711029586669;1.0223388671875E-05;1;139;0.000231204046308994;-0.000184342028200626;10 µA;
0.241851806640625;16.4199309585437;1.0296630859375E-05;1;140;0.000231204046308994;-0.000184342028200626;10 µA;
0.244293212890625;16.4687589584204;1.03515625E-05;1;141;0.000231204046308994;-0.000184342028200626;10 µA;
0.246734619140625;16.5175869582971;1.04217529296875E-05;1;142;0.000231204046308994;-0.000184342028200626;10 µA;
0.249176025390625;16.5664149581738;1.048583984375E-05;1;143;0.000231204046308994;-0.000184342028200626;10 µA;
0.251617431640625;16.6152429580505;1.05499267578125E-05;1;144;0.000231204046308994;-0.000184342028200626;10 µA;
0.254058837890625;16.6640709579273;1.0614013671875E-05;1;145;0.000231204046308994;-0.000184342028200626;10 µA;
0.256500244140625;16.712898957804;1.0675048828125E-05;1;146;0.000231204046308994;-0.000184342028200626;10 µA;
0.258941650390625;16.7617269576807;1.07391357421875E-05;1;147;0.000231204046308994;-0.000184342028200626;10 µA;
0.261383056640625;16.8105549575574;1.0797119140625E-05;1;148;0.000231204046308994;-0.000184342028200626;10 µA;
0.263824462890625;16.8593829574341;1.085205078125E-05;1;149;0.000231204046308994;-0.000184342028200626;10 µA;
0.266265869140625;16.9082109573109;1.09161376953125E-05;1;150;0.000231204046308994;-0.000184342028200626;10 µA;
0.268707275390625;16.9570389571876;1.0968017578125E-05;1;151;0.000231204046308994;-0.000184342028200626;10 µA;
0.271148681640625;17.0058669570643;1.103515625E-05;1;152;0.000231204046308994;-0.000184342028200626;10 µA;
0.273590087890625;17.054694956941;1.10870361328125E-05;1;153;0.000231204046308994;-0.000184342028200626;10 µA;
0.276031494140625;17.1035229568178;1.11541748046875E-05;1;154;0.000231204046308994;-0.000184342028200626;10 µA;
0.278472900390625;17.1523509566945;1.12091064453125E-05;1;155;0.000231204046308994;-0.000184342028200626;10 µA;
0.280914306640625;17.2011789565712;1.12762451171875E-05;1;156;0.000231204046308994;-0.000184342028200626;10 µA;
0.283355712890625;17.2500069564479;1.13250732421875E-05;1;157;0.000231204046308994;-0.000184342028200626;10 µA;
0.285797119140625;17.2988349563246;1.1383056640625E-05;1;158;0.000231204046308994;-0.000184342028200626;10 µA;
0.288238525390625;17.3476629562014;1.14501953125E-05;1;159;0.000231204046308994;-0.000184342028200626;10 µA;
0.290679931640625;17.3964909560781;1.1505126953125E-05;1;160;0.000231204046308994;-0.000184342028200626;10 µA;
0.293121337890625;17.4453189559548;1.1566162109375E-05;1;161;0.000231204046308994;-0.000184342028200626;10 µA;
0.295562744140625;17.4941469558315;1.162109375E-05;1;162;0.000231204046308994;-0.000184342028200626;10 µA;
0.298004150390625;17.5429749557082;1.16851806640625E-05;1;163;0.000231204046308994;-0.000184342028200626;10 µA;
0.300445556640625;17.591802955585;1.17431640625E-05;1;164;0.000231204046308994;-0.000184342028200626;10 µA;
0.302886962890625;17.6406309554617;1.18072509765625E-05;1;165;0.000231204046308994;-0.000184342028200626;10 µA;
0.305328369140625;17.6894589553384;1.18682861328125E-05;1;166;0.000231204046308994;-0.000184342028200626;10 µA;
0.307769775390625;17.7382869552151;1.1932373046875E-05;1;167;0.000231204046308994;-0.000184342028200626;10 µA;
0.310211181640625;17.7871149550919;1.19842529296875E-05;1;168;0.000231204046308994;-0.000184342028200626;10 µA;
0.312652587890625;17.8359429549686;1.2054443359375E-05;1;169;0.000231204046308994;-0.000184342028200626;10 µA;
0.315093994140625;17.8847709548453;1.2115478515625E-05;1;170;0.000231204046308994;-0.000184342028200626;10 µA;
0.317535400390625;17.933598954722;1.217041015625E-05;1;171;0.000231204046308994;-0.000184342028200626;10 µA;
0.319976806640625;17.9824269545987;1.22344970703125E-05;1;172;0.000231204046308994;-0.000184342028200626;10 µA;
0.322418212890625;18.0312549544755;1.22833251953125E-05;1;173;0.000231204046308994;-0.000184342028200626;10 µA;
0.324859619140625;18.0800829543522;1.23626708984375E-05;1;174;0.000231204046308994;-0.000184342028200626;10 µA;
0.327301025390625;18.1289109542289;1.2420654296875E-05;1;175;0.000231204046308994;-0.000184342028200626;10 µA;
0.329742431640625;18.1777389541056;1.24725341796875E-05;1;176;0.000231204046308994;-0.000184342028200626;10 µA;
0.332183837890625;18.2265669539823;1.253662109375E-05;1;177;0.000231204046308994;-0.000184342028200626;10 µA;
0.334625244140625;18.2753949538591;1.26007080078125E-05;1;178;0.000231204046308994;-0.000184342028200626;10 µA;
0.337066650390625;18.3242229537358;1.2652587890625E-05;1;179;0.000231204046308994;-0.000184342028200626;10 µA;
0.339508056640625;18.3730509536125;1.2713623046875E-05;1;180;0.000231204046308994;-0.000184342028200626;10 µA;
0.341949462890625;18.4218789534892;1.27655029296875E-05;1;181;0.000231204046308994;-0.000184342028200626;10 µA;
0.344390869140625;18.4707069533659;1.2823486328125E-05;1;182;0.000231204046308994;-0.000184342028200626;10 µA;
0.346832275390625;18.5195349532427;1.2884521484375E-05;1;183;0.000231204046308994;-0.000184342028200626;10 µA;
0.349273681640625;18.5683629531194;1.2939453125E-05;1;184;0.000231204046308994;-0.000184342028200626;10 µA;
0.351715087890625;18.6171909529961;1.297607421875E-05;1;185;0.000231204046308994;-0.000184342028200626;10 µA;
0.354156494140625;18.6660189528728;1.3031005859375E-05;1;186;0.000231204046308994;-0.000184342028200626;10 µA;
0.356597900390625;18.7148469527496;1.30950927734375E-05;1;187;0.000231204046308994;-0.000184342028200626;10 µA;
0.359039306640625;18.7636749526263;1.31317138671875E-05;1;188;0.000231204046308994;-0.000184342028200626;10 µA;
0.361480712890625;18.812502952503;1.3177490234375E-05;1;189;0.000231204046308994;-0.000184342028200626;10 µA;
0.363922119140625;18.8613309523797;1.3226318359375E-05;1;190;0.000231204046308994;-0.000184342028200626;10 µA;
0.366363525390625;18.9101589522564;1.328125E-05;1;191;0.000231204046308994;-0.000184342028200626;10 µA;
0.368804931640625;18.9589869521332;1.33270263671875E-05;1;192;0.000231204046308994;-0.000184342028200626;10 µA;
0.371246337890625;19.0078149520099;1.336669921875E-05;1;193;0.000231204046308994;-0.000184342028200626;10 µA;
0.373687744140625;19.0566429518866;1.3409423828125E-05;1;194;0.000231204046308994;-0.000184342028200626;10 µA;
0.376129150390625;19.1054709517633;1.34368896484375E-05;1;195;0.000231204046308994;-0.000184342028200626;10 µA;
0.378570556640625;19.15429895164;1.34613037109375E-05;1;196;0.000231204046308994;-0.000184342028200626;10 µA;
0.381011962890625;19.2031269515168;1.3494873046875E-05;1;197;0.000231204046308994;-0.000184342028200626;10 µA;
0.383453369140625;19.2519549513935;1.35345458984375E-05;1;198;0.000231204046308994;-0.000184342028200626;10 µA;
0.385894775390625;19.3007829512702;1.35589599609375E-05;1;199;0.000231204046308994;-0.000184342028200626;10 µA;
0.388336181640625;19.3496109511469;1.35711669921875E-05;1;200;0.000231204046308994;-0.000184342028200626;10 µA;
0.390777587890625;19.3984389510236;1.3604736328125E-05;1;201;0.000231204046308994;-0.000184342028200626;10 µA;
0.393218994140625;19.4472669509004;1.3616943359375E-05;1;202;0.000231204046308994;-0.000184342028200626;10 µA;
0.395660400390625;19.4960949507771;1.3623046875E-05;1;203;0.000231204046308994;-0.000184342028200626;10 µA;
0.398101806640625;19.5449229506538;1.36322021484375E-05;1;204;0.000231204046308994;-0.000184342028200626;10 µA;
0.400543212890625;19.5937509505305;1.363525390625E-05;1;205;0.000231204046308994;-0.000184342028200626;10 µA;
0.402984619140625;19.6425789504073;1.36444091796875E-05;1;206;0.000231204046308994;-0.000184342028200626;10 µA;
0.405426025390625;19.691406950284;1.36383056640625E-05;1;207;0.000231204046308994;-0.000184342028200626;10 µA;
0.407867431640625;19.7402349501607;1.36383056640625E-05;1;208;0.000231204046308994;-0.000184342028200626;10 µA;
0.410308837890625;19.7890629500374;1.36260986328125E-05;1;209;0.000231204046308994;-0.000184342028200626;10 µA;
0.412750244140625;19.8378909499141;1.36077880859375E-05;1;210;0.000231204046308994;-0.000184342028200626;10 µA;
0.415191650390625;19.8867189497909;1.35894775390625E-05;1;211;0.000231204046308994;-0.000184342028200626;10 µA;
0.417633056640625;19.9355469496676;1.3568115234375E-05;1;212;0.000231204046308994;-0.000184342028200626;10 µA;
0.420074462890625;19.9843749495443;1.35498046875E-05;1;213;0.000231204046308994;-0.000184342028200626;10 µA;
0.422515869140625;20.033202949421;1.35223388671875E-05;1;214;0.000231204046308994;-0.000184342028200626;10 µA;
0.424957275390625;20.0820309492977;1.34979248046875E-05;1;215;0.000231204046308994;-0.000184342028200626;10 µA;
0.427398681640625;20.1308589491745;1.3458251953125E-05;1;216;0.000231204046308994;-0.000184342028200626;10 µA;
