Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.420074462890625;581.340196532257;-4.6343994140625E-05;3;2127;0.00497668161988258;-0.00503374122083187;10 µA
0.417633056640625;581.584337531641;-4.68292236328125E-05;3;2128;0.00497668161988258;-0.00503374122083187;10 µA
0.415191650390625;581.828478531024;-4.73175048828125E-05;3;2129;0.00497668161988258;-0.00503374122083187;10 µA
0.412750244140625;582.072619530408;-4.7802734375E-05;3;2130;0.00497668161988258;-0.00503374122083187;10 µA
0.410308837890625;582.316760529792;-4.830322265625E-05;3;2131;0.00497668161988258;-0.00503374122083187;10 µA
0.407867431640625;582.560901529175;-4.881591796875E-05;3;2132;0.00497668161988258;-0.00503374122083187;10 µA
0.405426025390625;582.805042528559;-4.93133544921875E-05;3;2133;0.00497668161988258;-0.00503374122083187;10 µA
0.402984619140625;583.049183527942;-4.9822998046875E-05;3;2134;0.00497668161988258;-0.00503374122083187;10 µA
0.400543212890625;583.293324527326;-5.03631591796875E-05;3;2135;0.00497668161988258;-0.00503374122083187;10 µA
0.398101806640625;583.53746552671;-5.08819580078125E-05;3;2136;0.00497668161988258;-0.00503374122083187;10 µA
0.395660400390625;583.781606526093;-5.14068603515625E-05;3;2137;0.00497668161988258;-0.00503374122083187;10 µA
0.393218994140625;584.025747525477;-5.1953125E-05;3;2138;0.00497668161988258;-0.00503374122083187;10 µA
0.390777587890625;584.26988852486;-5.25054931640625E-05;3;2139;0.00497668161988258;-0.00503374122083187;10 µA
0.388336181640625;584.514029524244;-5.30731201171875E-05;3;2140;0.00497668161988258;-0.00503374122083187;10 µA
0.385894775390625;584.758170523628;-5.36163330078125E-05;3;2141;0.00497668161988258;-0.00503374122083187;10 µA
0.383453369140625;585.002311523011;-5.41656494140625E-05;3;2142;0.00497668161988258;-0.00503374122083187;10 µA
0.381011962890625;585.246452522395;-5.47454833984375E-05;3;2143;0.00497668161988258;-0.00503374122083187;10 µA
0.378570556640625;585.490593521778;-5.53253173828125E-05;3;2144;0.00497668161988258;-0.00503374122083187;10 µA
0.376129150390625;585.734734521162;-5.5908203125E-05;3;2145;0.00497668161988258;-0.00503374122083187;10 µA
0.373687744140625;585.978875520546;-5.6475830078125E-05;3;2146;0.00497668161988258;-0.00503374122083187;10 µA
0.371246337890625;586.223016519929;-5.70770263671875E-05;3;2147;0.00497668161988258;-0.00503374122083187;10 µA
0.368804931640625;586.467157519313;-5.7659912109375E-05;3;2148;0.00497668161988258;-0.00503374122083187;10 µA
0.366363525390625;586.711298518696;-5.82305908203125E-05;3;2149;0.00497668161988258;-0.00503374122083187;10 µA
0.363922119140625;586.95543951808;-5.8837890625E-05;3;2150;0.00497668161988258;-0.00503374122083187;10 µA
0.361480712890625;587.199580517464;-5.9429931640625E-05;3;2151;0.00497668161988258;-0.00503374122083187;10 µA
0.359039306640625;587.443721516847;-6.00311279296875E-05;3;2152;0.00497668161988258;-0.00503374122083187;10 µA
0.356597900390625;587.687862516231;-6.0638427734375E-05;3;2153;0.00497668161988258;-0.00503374122083187;100 µA
0.354156494140625;587.932003515614;-6.121826171875E-05;3;2154;0.00497668161988258;-0.00503374122083187;100 µA
0.351715087890625;588.176144514998;-6.182861328125E-05;3;2155;0.00497668161988258;-0.00503374122083187;100 µA
0.349273681640625;588.420285514382;-6.23779296875E-05;3;2156;0.00497668161988258;-0.00503374122083187;100 µA
0.346832275390625;588.664426513765;-6.3018798828125E-05;3;2157;0.00497668161988258;-0.00503374122083187;100 µA
0.344390869140625;588.908567513149;-6.35986328125E-05;3;2158;0.00497668161988258;-0.00503374122083187;100 µA
0.341949462890625;589.152708512532;-6.4208984375E-05;3;2159;0.00497668161988258;-0.00503374122083187;100 µA
0.339508056640625;589.396849511916;-6.4788818359375E-05;3;2160;0.00497668161988258;-0.00503374122083187;100 µA
0.337066650390625;589.6409905113;-6.5399169921875E-05;3;2161;0.00497668161988258;-0.00503374122083187;100 µA
0.334625244140625;589.885131510683;-6.5948486328125E-05;3;2162;0.00497668161988258;-0.00503374122083187;100 µA
0.332183837890625;590.129272510067;-6.6558837890625E-05;3;2163;0.00497668161988258;-0.00503374122083187;100 µA
0.329742431640625;590.37341350945;-6.7138671875E-05;3;2164;0.00497668161988258;-0.00503374122083187;100 µA
0.327301025390625;590.617554508834;-6.768798828125E-05;3;2165;0.00497668161988258;-0.00503374122083187;100 µA
0.324859619140625;590.861695508218;-6.8267822265625E-05;3;2166;0.00497668161988258;-0.00503374122083187;100 µA
0.322418212890625;591.105836507601;-6.8817138671875E-05;3;2167;0.00497668161988258;-0.00503374122083187;100 µA
0.319976806640625;591.349977506985;-6.939697265625E-05;3;2168;0.00497668161988258;-0.00503374122083187;100 µA
0.317535400390625;591.594118506368;-6.99462890625E-05;3;2169;0.00497668161988258;-0.00503374122083187;100 µA
0.315093994140625;591.838259505752;-7.0465087890625E-05;3;2170;0.00497668161988258;-0.00503374122083187;100 µA
0.312652587890625;592.082400505136;-7.1014404296875E-05;3;2171;0.00497668161988258;-0.00503374122083187;100 µA
0.310211181640625;592.326541504519;-7.1563720703125E-05;3;2172;0.00497668161988258;-0.00503374122083187;100 µA
0.307769775390625;592.570682503903;-7.208251953125E-05;3;2173;0.00497668161988258;-0.00503374122083187;100 µA
0.305328369140625;592.814823503286;-7.257080078125E-05;3;2174;0.00497668161988258;-0.00503374122083187;100 µA
0.302886962890625;593.05896450267;-7.3089599609375E-05;3;2175;0.00497668161988258;-0.00503374122083187;100 µA
0.300445556640625;593.303105502054;-7.354736328125E-05;3;2176;0.00497668161988258;-0.00503374122083187;100 µA
0.298004150390625;593.547246501437;-7.403564453125E-05;3;2177;0.00497668161988258;-0.00503374122083187;100 µA
0.295562744140625;593.791387500821;-7.4554443359375E-05;3;2178;0.00497668161988258;-0.00503374122083187;100 µA
0.293121337890625;594.035528500204;-7.4981689453125E-05;3;2179;0.00497668161988258;-0.00503374122083187;100 µA
0.290679931640625;594.279669499588;-7.5439453125E-05;3;2180;0.00497668161988258;-0.00503374122083187;100 µA
0.288238525390625;594.523810498972;-7.5897216796875E-05;3;2181;0.00497668161988258;-0.00503374122083187;100 µA
0.285797119140625;594.767951498355;-7.6324462890625E-05;3;2182;0.00497668161988258;-0.00503374122083187;100 µA
0.283355712890625;595.012092497739;-7.6751708984375E-05;3;2183;0.00497668161988258;-0.00503374122083187;100 µA
0.280914306640625;595.256233497122;-7.71484375E-05;3;2184;0.00497668161988258;-0.00503374122083187;100 µA
0.278472900390625;595.500374496506;-7.7545166015625E-05;3;2185;0.00497668161988258;-0.00503374122083187;100 µA
0.276031494140625;595.74451549589;-7.7911376953125E-05;3;2186;0.00497668161988258;-0.00503374122083187;100 µA
0.273590087890625;595.988656495273;-7.8277587890625E-05;3;2187;0.00497668161988258;-0.00503374122083187;100 µA
0.271148681640625;596.232797494657;-7.8643798828125E-05;3;2188;0.00497668161988258;-0.00503374122083187;100 µA
0.268707275390625;596.47693849404;-7.9010009765625E-05;3;2189;0.00497668161988258;-0.00503374122083187;100 µA
0.266265869140625;596.721079493424;-7.9345703125E-05;3;2190;0.00497668161988258;-0.00503374122083187;100 µA
0.263824462890625;596.965220492808;-7.965087890625E-05;3;2191;0.00497668161988258;-0.00503374122083187;100 µA
0.261383056640625;597.209361492191;-7.9986572265625E-05;3;2192;0.00497668161988258;-0.00503374122083187;100 µA
0.258941650390625;597.453502491575;-8.0291748046875E-05;3;2193;0.00497668161988258;-0.00503374122083187;100 µA
