Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
0.202789306640625;64.3058488376433;8.6669921875E-05;1;904;0.00413117380812764;-0.0035392028093338;100 µA;
0.205230712890625;64.3668838374892;8.7921142578125E-05;1;905;0.00413117380812764;-0.0035392028093338;100 µA;
0.207672119140625;64.4279188373351;8.917236328125E-05;1;906;0.00413117380812764;-0.0035392028093338;100 µA;
0.210113525390625;64.488953837181;9.0423583984375E-05;1;907;0.00413117380812764;-0.0035392028093338;100 µA;
0.212554931640625;64.5499888370269;9.16748046875E-05;1;908;0.00413117380812764;-0.0035392028093338;100 µA;
0.214996337890625;64.6110238368728;9.2926025390625E-05;1;909;0.00413117380812764;-0.0035392028093338;100 µA;
0.217437744140625;64.6720588367187;9.41162109375E-05;1;910;0.00413117380812764;-0.0035392028093338;100 µA;
0.219879150390625;64.7330938365646;9.5367431640625E-05;1;911;0.00413117380812764;-0.0035392028093338;100 µA;
0.222320556640625;64.7941288364106;9.65576171875E-05;1;912;0.00413117380812764;-0.0035392028093338;100 µA;
0.224761962890625;64.8551638362565;9.77783203125E-05;1;913;0.00413117380812764;-0.0035392028093338;100 µA;
0.227203369140625;64.9161988361024;9.8968505859375E-05;1;914;0.00413117380812764;-0.0035392028093338;100 µA;
0.229644775390625;64.9772338359483;0.000100189208984375;1;915;0.00413117380812764;-0.0035392028093338;100 µA;
0.232086181640625;65.0382688357942;0.000101348876953125;1;916;0.00413117380812764;-0.0035392028093338;100 µA;
0.234527587890625;65.0993038356401;0.000102508544921875;1;917;0.00413117380812764;-0.0035392028093338;100 µA;
0.236968994140625;65.160338835486;0.00010369873046875;1;918;0.00413117380812764;-0.0035392028093338;100 µA;
0.239410400390625;65.2213738353319;0.0001048583984375;1;919;0.00413117380812764;-0.0035392028093338;100 µA;
0.241851806640625;65.2824088351778;0.00010601806640625;1;920;0.00413117380812764;-0.0035392028093338;100 µA;
0.244293212890625;65.3434438350237;0.000107177734375;1;921;0.00413117380812764;-0.0035392028093338;100 µA;
0.246734619140625;65.4044788348696;0.00010833740234375;1;922;0.00413117380812764;-0.0035392028093338;100 µA;
0.249176025390625;65.4655138347155;0.0001094970703125;1;923;0.00413117380812764;-0.0035392028093338;100 µA;
0.251617431640625;65.5265488345614;0.000110626220703125;1;924;0.00413117380812764;-0.0035392028093338;100 µA;
0.254058837890625;65.5875838344073;0.000111785888671875;1;925;0.00413117380812764;-0.0035392028093338;100 µA;
0.256500244140625;65.6486188342532;0.0001129150390625;1;926;0.00413117380812764;-0.0035392028093338;100 µA;
0.258941650390625;65.7096538340991;0.000114013671875;1;927;0.00413117380812764;-0.0035392028093338;100 µA;
0.261383056640625;65.770688833945;0.0001151123046875;1;928;0.00413117380812764;-0.0035392028093338;100 µA;
0.263824462890625;65.8317238337909;0.000116241455078125;1;929;0.00413117380812764;-0.0035392028093338;100 µA;
0.266265869140625;65.8927588336368;0.00011737060546875;1;930;0.00413117380812764;-0.0035392028093338;100 µA;
0.268707275390625;65.9537938334827;0.00011846923828125;1;931;0.00413117380812764;-0.0035392028093338;100 µA;
0.271148681640625;66.0148288333286;0.00011956787109375;1;932;0.00413117380812764;-0.0035392028093338;100 µA;
0.273590087890625;66.0758638331745;0.000120635986328125;1;933;0.00413117380812764;-0.0035392028093338;100 µA;
0.276031494140625;66.1368988330204;0.000121734619140625;1;934;0.00413117380812764;-0.0035392028093338;100 µA;
0.278472900390625;66.1979338328663;0.000122802734375;1;935;0.00413117380812764;-0.0035392028093338;100 µA;
0.280914306640625;66.2589688327122;0.000123870849609375;1;936;0.00413117380812764;-0.0035392028093338;100 µA;
0.283355712890625;66.3200038325581;0.000124969482421875;1;937;0.00413117380812764;-0.0035392028093338;100 µA;
0.285797119140625;66.381038832404;0.00012603759765625;1;938;0.00413117380812764;-0.0035392028093338;100 µA;
0.288238525390625;66.4420738322499;0.0001270751953125;1;939;0.00413117380812764;-0.0035392028093338;100 µA;
0.290679931640625;66.5031088320958;0.00012811279296875;1;940;0.00413117380812764;-0.0035392028093338;100 µA;
0.293121337890625;66.5641438319417;0.000129180908203125;1;941;0.00413117380812764;-0.0035392028093338;100 µA;
0.295562744140625;66.6251788317876;0.000130218505859375;1;942;0.00413117380812764;-0.0035392028093338;100 µA;
0.298004150390625;66.6862138316335;0.000131317138671875;1;943;0.00413117380812764;-0.0035392028093338;100 µA;
0.300445556640625;66.7472488314794;0.000132354736328125;1;944;0.00413117380812764;-0.0035392028093338;100 µA;
0.302886962890625;66.8082838313253;0.000133392333984375;2;945;0.00338788790628314;-0.00337047405540943;100 µA;
0.305328369140625;66.8693188311712;0.0001343994140625;2;946;0.00338788790628314;-0.00337047405540943;100 µA;
0.307769775390625;66.9303538310171;0.000135467529296875;2;947;0.00338788790628314;-0.00337047405540943;100 µA;
0.310211181640625;66.991388830863;0.000136505126953125;2;948;0.00338788790628314;-0.00337047405540943;100 µA;
0.312652587890625;67.0524238307089;0.0001375732421875;2;949;0.00338788790628314;-0.00337047405540943;100 µA;
0.315093994140625;67.1134588305548;0.00013861083984375;2;950;0.00338788790628314;-0.00337047405540943;100 µA;
0.317535400390625;67.1744938304007;0.000139556884765625;2;951;0.00338788790628314;-0.00337047405540943;100 µA;
0.319976806640625;67.2355288302466;0.000140594482421875;2;952;0.00338788790628314;-0.00337047405540943;100 µA;
0.322418212890625;67.2965638300925;0.000141632080078125;2;953;0.00338788790628314;-0.00337047405540943;100 µA;
0.324859619140625;67.3575988299384;0.000142669677734375;2;954;0.00338788790628314;-0.00337047405540943;100 µA;
0.327301025390625;67.4186338297843;0.000143707275390625;2;955;0.00338788790628314;-0.00337047405540943;100 µA;
0.329742431640625;67.4796688296302;0.000144775390625;2;956;0.00338788790628314;-0.00337047405540943;100 µA;
0.332183837890625;67.5407038294761;0.000145782470703125;2;957;0.00338788790628314;-0.00337047405540943;100 µA;
0.334625244140625;67.601738829322;0.000146820068359375;2;958;0.00338788790628314;-0.00337047405540943;100 µA;
0.337066650390625;67.6627738291679;0.0001478271484375;2;959;0.00338788790628314;-0.00337047405540943;100 µA;
0.339508056640625;67.7238088290138;0.0001488037109375;2;960;0.00338788790628314;-0.00337047405540943;100 µA;
0.341949462890625;67.7848438288597;0.000149871826171875;2;961;0.00338788790628314;-0.00337047405540943;100 µA;
0.344390869140625;67.8458788287056;0.00015081787109375;2;962;0.00338788790628314;-0.00337047405540943;100 µA;
0.346832275390625;67.9069138285515;0.000151885986328125;2;963;0.00338788790628314;-0.00337047405540943;100 µA;
0.349273681640625;67.9679488283974;0.00015289306640625;2;964;0.00338788790628314;-0.00337047405540943;100 µA;
0.351715087890625;68.0289838282433;0.00015386962890625;2;965;0.00338788790628314;-0.00337047405540943;100 µA;
0.354156494140625;68.0900188280892;0.00015484619140625;2;966;0.00338788790628314;-0.00337047405540943;100 µA;
0.356597900390625;68.1510538279351;0.0001558837890625;2;967;0.00338788790628314;-0.00337047405540943;100 µA;
0.359039306640625;68.212088827781;0.0001568603515625;2;968;0.00338788790628314;-0.00337047405540943;100 µA;
0.361480712890625;68.2731238276269;0.00015789794921875;2;969;0.00338788790628314;-0.00337047405540943;100 µA;
0.363922119140625;68.3341588274728;0.000158905029296875;2;970;0.00338788790628314;-0.00337047405540943;100 µA;
